attempts,epa_per_play_raw,total_epa_raw,success_rate_raw,epa_per_play_adj,avg_opponent_sp_defense,sos_percentile,big_play_rate,third_down_epa,third_down_attempts,red_zone_epa,red_zone_attempts,high_leverage_epa,high_leverage_rate,scoring_play_rate,player_name,draft_year,college,seasons_played
365.3333333333333,0.35769375889732863,122.63568474849065,0.5289142339434081,0.35769375889732863,24.338082182025353,50.0,0.21679344347455032,,0.0,0.5227659834020328,44.666666666666664,0.5227659834020328,0.12013061103329283,0.07628206912118934,Brady Quinn,2007,Notre Dame,3
256.6666666666667,0.22504019481765672,55.80979543427626,0.5027112872147463,0.22504019481765672,24.338082182025353,50.0,0.20960496600531534,,0.0,0.11042227126933911,28.666666666666668,0.11042227126933911,0.1107884125705515,0.050336870404564686,Drew Stanton,2007,Michigan State,3
131.0,0.05712348196225108,-1.3536068809079798,0.41163124495211717,0.05712348196225108,24.338082182025353,50.0,0.20388554286373597,,0.0,-0.502597099258438,9.0,-0.502597099258438,0.0669920387677397,0.05426145148263528,Isaiah Stanback,2007,Washington,3
242.66666666666666,0.20690509656649128,53.58534139146408,0.4988618205081508,0.20690509656649128,24.338082182025353,50.0,0.22471294908373762,,0.0,0.5279770822654216,24.0,0.5279770822654216,0.09273792235001486,0.0683851586200885,JaMarcus Russell,2007,LSU,3
289.6666666666667,0.3638251101856251,93.02797556792696,0.535456017015952,0.3638251101856251,24.338082182025353,50.0,0.2058334005487337,,0.0,0.5736031304221805,36.333333333333336,0.5736031304221805,0.12038534268971707,0.06635077562304409,John Beck,2007,BYU,3
281.3333333333333,0.0923932214985163,13.684712514758615,0.4620082704706065,0.0923932214985163,24.338082182025353,50.0,0.21502245474816797,,0.0,-0.1097981646898939,29.333333333333332,-0.1097981646898939,0.09485343535274293,0.04467854622116482,Kevin Kolb,2007,Houston,3
203.0,0.05970178145102017,14.412626763184866,0.4795834470127172,0.05970178145102017,24.338082182025353,50.0,0.1592796216750102,,0.0,0.09351878943725411,25.333333333333332,0.09351878943725411,0.11855464330053021,0.05071422377601672,Trent Edwards,2007,Stanford,3
214.66666666666666,0.27422651968701844,61.68710189561049,0.507496097655526,0.27422651968701844,24.338082182025353,50.0,0.2120662104169526,,0.0,-0.1380726032786899,25.0,-0.1380726032786899,0.10568775796923131,0.08357588291617978,Troy Smith,2007,Ohio State,3
277.75,0.3449676450990466,94.08043810166419,0.5335536728826036,0.3449676450990466,25.23872145468357,50.0,0.20584163976537148,,0.0,0.2859232586877042,38.25,0.2859232586877042,0.142488752243686,0.06498290372875248,Brian Brohm,2008,Louisville,4
312.5,0.2364051532639635,70.34664471633732,0.5160062363866615,0.2364051532639635,25.23872145468357,50.0,0.17163866896534782,,0.0,0.1891110494449025,35.75,0.1891110494449025,0.1142501737374284,0.06580855444972412,Chad Henne,2008,Michigan,4
157.0,0.1003592666495328,27.002542791895376,0.4917048849975679,0.1003592666495328,25.23872145468357,50.0,0.18553065046967487,,0.0,0.01615080234925702,20.25,0.01615080234925702,0.11863435796362626,0.047787324464153735,Dennis Dixon,2008,Oregon,4
